query_theta,query_psi1,query_psi2,query_k,pred1_theta,pred1_psi1,pred1_psi2,pred1_k,pred2_theta,pred2_psi1,pred2_psi2,pred2_k,pred3_theta,pred3_psi1,pred3_psi2,pred3_k
6.024916648864746,1.4556200504302979,1.4746507406234741,0.598247230052948,0.2140398919582367,1.5113171339035034,1.4272621870040894,0.597368597984314,0.05520223081111908,1.4350945949554443,1.5120644569396973,0.5925379395484924,6.264624118804932,1.4249744415283203,1.5374778509140015,0.5941546559333801
0.2550283670425415,1.4260154962539673,1.5868778228759766,0.5974287986755371,0.17601515352725983,1.461279034614563,1.5812495946884155,0.5958888530731201,6.189513683319092,1.4203910827636719,1.5662943124771118,0.5949283838272095,0.37502074241638184,1.473989486694336,1.5572712421417236,0.5947161912918091
0.6595706939697266,1.4733912944793701,1.4325426816940308,0.5955096483230591,0.47133275866508484,1.4636646509170532,1.4558334350585938,0.5930583477020264,0.2675158977508545,1.4763751029968262,1.4679019451141357,0.5911644697189331,0.16372129321098328,1.467716097831726,1.4634159803390503,0.5940648913383484
0.1707075834274292,1.4517490863800049,1.5051707029342651,0.598665714263916,0.1572618931531906,1.4396648406982422,1.499456524848938,0.598987340927124,6.153458595275879,1.4359976053237915,1.4809908866882324,0.6000351905822754,6.170887470245361,1.4678095579147339,1.4960355758666992,0.5980067849159241
0.1752319037914276,1.5098367929458618,1.5138354301452637,0.5997843146324158,0.41576898097991943,1.475119709968567,1.4817999601364136,0.6024983525276184,5.347415447235107,1.483329176902771,1.4864985942840576,0.6028692126274109,6.238580703735352,1.4625710248947144,1.48448646068573,0.6007254719734192
4.57418155670166,1.4860936403274536,1.5139493942260742,0.600020706653595,6.199836254119873,1.4707015752792358,1.517734169960022,0.598766028881073,5.9449286460876465,1.5028387308120728,1.5174064636230469,0.6022916436195374,6.275442123413086,1.4781404733657837,1.5427448749542236,0.5992803573608398
0.6366128325462341,1.4743441343307495,1.4722164869308472,0.5957701206207275,0.3021696209907532,1.485779881477356,1.4597511291503906,0.599259078502655,0.32559511065483093,1.509307861328125,1.4673157930374146,0.5962255001068115,0.5327101945877075,1.4753496646881104,1.4798694849014282,0.5948702692985535
5.695250988006592,1.4199053049087524,1.53659987449646,0.5990312099456787,5.693249702453613,1.4238299131393433,1.5451853275299072,0.6008840799331665,5.6014604568481445,1.4340169429779053,1.5223133563995361,0.601298451423645,5.691378116607666,1.4104728698730469,1.521968960762024,0.5995157361030579
0.3858218491077423,1.4098401069641113,1.521310806274414,0.5994324684143066,6.110536098480225,1.4094321727752686,1.5332274436950684,0.5947164297103882,0.1806713342666626,1.4146450757980347,1.5335479974746704,0.5948529243469238,0.06669896095991135,1.4154682159423828,1.5070948600769043,0.5937168002128601
6.118572235107422,1.4384539127349854,1.5572547912597656,0.5957685112953186,5.993949890136719,1.4334006309509277,1.5426695346832275,0.5941216349601746,6.006704807281494,1.4204356670379639,1.5979613065719604,0.594855546951294,5.958783149719238,1.3907402753829956,1.5888835191726685,0.597466230392456
6.125126361846924,1.418518304824829,1.500430941581726,0.597664475440979,0.11287454515695572,1.4565032720565796,1.4673265218734741,0.5981655120849609,6.067213535308838,1.3968427181243896,1.4948275089263916,0.59505295753479,0.019433652982115746,1.433465600013733,1.4877469539642334,0.5962045788764954
0.07948710024356842,1.362870216369629,1.5737663507461548,0.5979927778244019,6.145646095275879,1.3759737014770508,1.5639233589172363,0.594796895980835,0.26847973465919495,1.3714133501052856,1.5796757936477661,0.5979472398757935,0.33354344964027405,1.4010989665985107,1.6106010675430298,0.5984328985214233
6.090946197509766,1.4297741651535034,1.56046724319458,0.5985156297683716,5.977750778198242,1.4394824504852295,1.5770680904388428,0.5955496430397034,0.3291190266609192,1.4433960914611816,1.5295124053955078,0.5966691374778748,6.263195514678955,1.414243221282959,1.5540382862091064,0.5968393683433533
6.16892147064209,1.4450567960739136,1.537962794303894,0.5941976308822632,6.2515153884887695,1.4552795886993408,1.4752206802368164,0.5955305695533752,5.955594539642334,1.452919363975525,1.5213087797164917,0.5925657153129578,0.1325048953294754,1.4290833473205566,1.5318351984024048,0.5935297012329102
6.279233932495117,1.4728459119796753,1.504016399383545,0.5974242687225342,5.774272441864014,1.4575144052505493,1.53223717212677,0.5967720746994019,6.099818229675293,1.4342700242996216,1.5043402910232544,0.5939223766326904,6.080383777618408,1.4558168649673462,1.5745737552642822,0.5968521237373352
0.4846339523792267,1.4537196159362793,1.47564697265625,0.5990262031555176,0.041651710867881775,1.431074619293213,1.4952313899993896,0.5970613956451416,0.5775308012962341,1.4840986728668213,1.4831523895263672,0.5924262404441833,6.188053607940674,1.446994662284851,1.463697910308838,0.5999710559844971
0.5496425032615662,1.4812142848968506,1.4813594818115234,0.5912896990776062,0.07920962572097778,1.442702293395996,1.4723644256591797,0.5948067903518677,0.45006585121154785,1.464884877204895,1.5202500820159912,0.5954172015190125,6.120624542236328,1.4913439750671387,1.4907056093215942,0.5927320122718811
5.3359694480896,1.4597198963165283,1.4412790536880493,0.5986922383308411,5.67671012878418,1.4267468452453613,1.4912383556365967,0.6002710461616516,5.202700614929199,1.4707614183425903,1.4588948488235474,0.597588300704956,5.731486797332764,1.4484972953796387,1.4722265005111694,0.5999240279197693
0.5087419748306274,1.4608066082000732,1.4394761323928833,0.5957484245300293,0.5800261497497559,1.4594472646713257,1.43124520778656,0.595345675945282,0.6129478216171265,1.4538938999176025,1.4186675548553467,0.5981879234313965,0.18464802205562592,1.4574506282806396,1.4725470542907715,0.5936844348907471
5.956331729888916,1.41451096534729,1.497048258781433,0.5937891006469727,6.10551643371582,1.4159787893295288,1.502351999282837,0.5950033068656921,0.18604622781276703,1.4012322425842285,1.4775457382202148,0.5973663330078125,5.854641914367676,1.4350954294204712,1.5058047771453857,0.5947286486625671
6.24873161315918,1.4614161252975464,1.4760156869888306,0.5925329923629761,6.145811080932617,1.4678219556808472,1.4825172424316406,0.5936698913574219,0.057827651500701904,1.4306532144546509,1.482750654220581,0.5945150256156921,6.276856422424316,1.4559797048568726,1.5060126781463623,0.5939068794250488
0.208107590675354,1.448803186416626,1.4645107984542847,0.604218065738678,0.05951602756977081,1.444685935974121,1.469801425933838,0.6018550395965576,0.11880405992269516,1.4061123132705688,1.4770879745483398,0.6026136875152588,0.31131890416145325,1.4485503435134888,1.4827543497085571,0.6017172932624817
5.617257118225098,1.4491256475448608,1.4875153303146362,0.5937345623970032,5.812125205993652,1.4470043182373047,1.4621179103851318,0.5947765111923218,5.079980373382568,1.433667778968811,1.5130774974822998,0.5937446355819702,0.02641764096915722,1.4746631383895874,1.4880315065383911,0.5937657952308655
0.5839675664901733,1.4464991092681885,1.4502716064453125,0.5982678532600403,0.024710748344659805,1.4221996068954468,1.4647208452224731,0.6007460951805115,6.0255327224731445,1.4682884216308594,1.4376604557037354,0.5990538597106934,5.88502836227417,1.4359195232391357,1.4562158584594727,0.6014865040779114
5.543711185455322,1.462381362915039,1.580794095993042,0.5940792560577393,5.608409404754639,1.453371524810791,1.5855590105056763,0.5933512449264526,5.450334548950195,1.4300135374069214,1.5976279973983765,0.5932774543762207,5.621664047241211,1.4649635553359985,1.5844193696975708,0.5926681756973267
0.16814902424812317,1.4625253677368164,1.5618759393692017,0.5979614853858948,0.536769449710846,1.428519368171692,1.5403461456298828,0.5954737663269043,0.28547656536102295,1.514323115348816,1.5368120670318604,0.5964586734771729,6.157707691192627,1.4961851835250854,1.5316720008850098,0.5958889722824097
0.10082696378231049,1.5049324035644531,1.4583945274353027,0.5951108932495117,0.17659220099449158,1.4753429889678955,1.4923293590545654,0.593367338180542,6.068859100341797,1.5178375244140625,1.4635984897613525,0.5955681800842285,0.14489655196666718,1.4966919422149658,1.4726347923278809,0.594840407371521
6.170979022979736,1.3842179775238037,1.5184228420257568,0.5938721895217896,6.217283725738525,1.411179780960083,1.515020489692688,0.5941780209541321,0.33917179703712463,1.438270092010498,1.479399561882019,0.5936980843544006,0.0971294417977333,1.4274483919143677,1.4905644655227661,0.5952776074409485
0.7939634323120117,1.4299023151397705,1.452879786491394,0.5961824059486389,1.1251059770584106,1.443195104598999,1.5121160745620728,0.5946166515350342,0.9136907458305359,1.474063515663147,1.4651745557785034,0.5930083394050598,0.5190654397010803,1.4331943988800049,1.4825003147125244,0.5918376445770264
6.07412052154541,1.4239145517349243,1.4838167428970337,0.6007176041603088,5.943937301635742,1.42222261428833,1.5129756927490234,0.5959388613700867,0.08600977063179016,1.4187227487564087,1.4917305707931519,0.598136305809021,5.9222731590271,1.3987252712249756,1.5083603858947754,0.596683144569397
5.3758158683776855,1.4346266984939575,1.5291485786437988,0.5931617021560669,5.488213539123535,1.4197723865509033,1.5094259977340698,0.593625545501709,5.7546162605285645,1.4640589952468872,1.5028836727142334,0.592343270778656,5.557526588439941,1.401389479637146,1.5561448335647583,0.5936948657035828
5.756158828735352,1.3990880250930786,1.4850239753723145,0.6022114753723145,5.789450645446777,1.4235442876815796,1.4976170063018799,0.6021044850349426,5.9204607009887695,1.429687738418579,1.474961757659912,0.6024292707443237,5.581450939178467,1.4356571435928345,1.4433640241622925,0.6002345681190491
6.068071365356445,1.4479137659072876,1.550764560699463,0.5908873081207275,6.037151336669922,1.4533979892730713,1.5369112491607666,0.5918785333633423,0.15351025760173798,1.4922969341278076,1.5341938734054565,0.5885409712791443,5.811188220977783,1.4629266262054443,1.543739914894104,0.5923890471458435
5.643394947052002,1.4763137102127075,1.5694167613983154,0.5935153365135193,0.05977500230073929,1.460914134979248,1.5458976030349731,0.5938106775283813,6.238658428192139,1.4653337001800537,1.5406852960586548,0.591517448425293,6.215196132659912,1.4695600271224976,1.562638282775879,0.5933797359466553
6.266011714935303,1.4667555093765259,1.426690936088562,0.5977761745452881,0.10021935403347015,1.4602323770523071,1.4422026872634888,0.5979934930801392,0.16738729178905487,1.483365774154663,1.4421873092651367,0.5959132313728333,5.725734710693359,1.453920841217041,1.4573500156402588,0.5944835543632507
0.3139345943927765,1.4281858205795288,1.5121231079101562,0.6015253663063049,0.3135085105895996,1.4428409337997437,1.4972329139709473,0.6002644300460815,0.9319126009941101,1.4549005031585693,1.4984760284423828,0.6014003753662109,0.5788388848304749,1.4442355632781982,1.507134199142456,0.6005536913871765
0.02201104536652565,1.428208589553833,1.5466339588165283,0.5935769081115723,6.224386215209961,1.428205132484436,1.5216481685638428,0.5928685665130615,6.131179332733154,1.4132609367370605,1.5314812660217285,0.5920480489730835,6.200572490692139,1.4259953498840332,1.5274274349212646,0.5938345789909363
0.9521391987800598,1.4290127754211426,1.478153944015503,0.5932909250259399,0.5310012698173523,1.438490867614746,1.4657847881317139,0.5968249440193176,0.9136907458305359,1.474063515663147,1.4651745557785034,0.5930083394050598,0.44356414675712585,1.47393798828125,1.4864611625671387,0.5913248658180237
5.741364002227783,1.4609872102737427,1.5198426246643066,0.5948209762573242,5.667906761169434,1.4564892053604126,1.549619197845459,0.5940138101577759,5.65948486328125,1.450050950050354,1.541353464126587,0.5949883460998535,5.503795146942139,1.4457032680511475,1.525054931640625,0.593451201915741
0.24533556401729584,1.3810538053512573,1.4981021881103516,0.5989360213279724,0.3990030586719513,1.3922699689865112,1.4913110733032227,0.5990715622901917,6.208595275878906,1.3691774606704712,1.522066593170166,0.5985980033874512,0.049775104969739914,1.401257872581482,1.517559289932251,0.5960484743118286
1.5884164571762085,1.4961227178573608,1.538927674293518,0.5867346525192261,1.046355128288269,1.4950071573257446,1.5213476419448853,0.5896044969558716,0.7600721716880798,1.478096842765808,1.5347840785980225,0.5893037915229797,1.4136987924575806,1.4980432987213135,1.5564393997192383,0.5912066102027893
6.13169527053833,1.4331859350204468,1.5808476209640503,0.5917171239852905,6.062168598175049,1.4366899728775024,1.5736099481582642,0.5915112495422363,0.05243773013353348,1.4800506830215454,1.5370657444000244,0.5912370681762695,6.110117435455322,1.4294911623001099,1.5522127151489258,0.5913614630699158
5.468927383422852,1.4247809648513794,1.5638749599456787,0.59393709897995,5.540593147277832,1.4023938179016113,1.5610847473144531,0.5954557657241821,5.364563465118408,1.4543907642364502,1.5513639450073242,0.5968748331069946,5.409364700317383,1.4387171268463135,1.5919240713119507,0.5957648754119873
5.514673709869385,1.3705307245254517,1.534123420715332,0.5948283076286316,5.598080158233643,1.387193202972412,1.5261545181274414,0.5969027280807495,5.542426586151123,1.3795766830444336,1.5148816108703613,0.5938609838485718,5.672436714172363,1.4200928211212158,1.5242546796798706,0.5953710079193115
0.2560649514198303,1.4636719226837158,1.5292835235595703,0.5953146815299988,0.29492971301078796,1.4597033262252808,1.5257196426391602,0.594024121761322,0.5897781848907471,1.47845458984375,1.5096849203109741,0.5945901274681091,0.1142144575715065,1.4466607570648193,1.5302261114120483,0.5955612659454346
6.000173091888428,1.4321038722991943,1.4815629720687866,0.6029662489891052,6.216121673583984,1.4277021884918213,1.4989988803863525,0.6027429699897766,6.224188804626465,1.437105417251587,1.48354172706604,0.5995645523071289,0.48807331919670105,1.4425684213638306,1.4573423862457275,0.605028510093689
6.27417516708374,1.4478650093078613,1.4847404956817627,0.5930975079536438,6.187027931213379,1.4468594789505005,1.4854999780654907,0.5927590727806091,0.02931622974574566,1.4238131046295166,1.5210633277893066,0.5944094657897949,0.27949026226997375,1.4520180225372314,1.512489676475525,0.5956169962882996
6.075026988983154,1.4187145233154297,1.5337603092193604,0.5974152088165283,5.755053520202637,1.4125114679336548,1.5519272089004517,0.5978724956512451,6.266688346862793,1.4195361137390137,1.5496280193328857,0.5971205234527588,5.895671367645264,1.4333438873291016,1.515872597694397,0.59679114818573
